 Can sue Kejriwal for calling Pawar black market trader: NCP,1
 24 ISI agents arrested for spying in 2016: Govt,1
 Ashwin&#39;s mother advised him to switch from pace to spin,1
 ICICI Bank net profit rises 2.3% to ₹3.1k cr in Q2,1
 Parking charge collection drops by 30% across Delhi: Reports,1
" New Airbus jet concept shows swappable cafes, gyms",0
 Border fence firm&#39;s stocks up 19% over Trump&#39;s Mexico wall,1
 J&amp;K govt launches cycle scheme for poor students,1
" 49,000 bio-toilets installed in over 900 trains",1
 Scientists make plants produce 15% more food from sunlight,1
 Trump only a step away from becoming US President,1
 Jadeja has claimed Cook&#39;s wicket four times this series,0
 No other network in India performing like Jio: Mukesh Ambani,1
 Why are paper cuts painful?   ,1
 Foldable paper bike helmet wins int&#39;l design award,1
" Tyson became youngest heavyweight champion on Nov 22, 1986",1
 Contouring is firmly out: Makeup artist Bobbi Brown,1
 &#39;Saddest polar bear&#39; temporarily moved from Chinese mall,1
 Jayalalithaa drew the lowest salary as CM in Indian History,0
 Adele named richest UK celebrity under 30 by Heat magazine,1
 US scientists develop new way to image solar cells in 3D,1
" ₹4.7 crore in new ₹2,000 notes seized in Bengaluru",1
 India reach 271/6 after Day 2 of the third England Test,1
 Asia&#39;s Sept imports of Iranian oil rise 73% from year ago,1
 Ronaldinho offers to end retirement to play for Chapecoense,1
 What causes bad breath?       ,1
 Human brain is driven towards negative stereotypes: Study,1
 Twitter suspends its own CEO Jack Dorsey&#39;s account,1
 Arunoday Singh marries girlfriend Lee Elton in Bhopal,0
 Rahul stood in a queue for 1st time in his life: Javadekar,1
 Clinton blames FBI Director for her defeat: Reports,1
 Apple gets 10 days to address iPhone shutdown issue in China,1
 27% Europeans say rape acceptable sometimes: Survey,1
 Pujara was hit thrice on the helmet before scoring his ton,1
 Electoral College to confirm the US President,0
 ATMs knowingly kept without cash in Muslims&#39; areas: Owaisi,0
 ₹4 lakh crore of loans may not be paid: Report,1
 Video shows Sakshi Tanwar as Daya Kaur on sets of Dangal,0
 Five minors held for gang-raping 13-yr-old in Maharashtra,0
 I am more than my breasts: Pooja Bedi&#39;s daughter,1
" Video: Russia, Serbia and Belarus hold joint military drills",1
 Anne Frank&#39;s handwritten poem to be auctioned,1
  Basketball great Shaquille O&#39;Neal lip syncs Beyoncé&#39;s song,1
 Why was the &#39;bodyline&#39; bowling technique invented?,1
" Bullion market reopens after 16 days, gold declines ₹1,750",1
 Pensioners get money in ₹2 coins due to demonetisation,1
" &#39;No money, no game&#39;: BCCI asks SC to permit Eng Test funding",1
 Denver becomes 1st US city to legalise social marijuana use,1
 Water level falls in 91 reservoirs across country,1
 Rajasthan&#39;s Pushkar Fair begins,1
 US doubles reward for info on ISIS chief to ₹169 crore,0
 Keep moving forward: Cook to Apple employees on Trump&#39;s win,1
 It&#39;s still very early days to talk about IPO: Freshdesk CEO ,1
 Woman&#39;s body without lower half found in Delhi&#39;s Amar Colony,0
 Put Bose&#39;s image on new currency notes: Netaji&#39;s kin,1
 Porsche race car Technical Director joins Apple: Reports,0
" Chrome on Android enables offline viewing of media, webpages",0
 Old ₹500 notes to be accepted only at banks from tonight,0
 Work on world’s largest Hindu temple to begin in 2017,0
 Trailer of &#39;Barry&#39; on US President Obama released,1
 Passports have a bad habit of getting lost: Sushma Swaraj,1
 Indian teams begin Kabaddi World Cup with wins,1
" Aishwarya&#39;s b&#39;day pic with Aaradhya, Abhishek shared online",1
 Gujarat govt invites Hardik Patel for talks on reservation,1
 Newlyweds receiving &#39;I owe you&#39; envelopes as wedding gifts,1
" Malaika Arora, Arbaaz Khan file for divorce",1
 Video explains the meaning of &#39;existential crisis&#39;,1
 Oldest first-class debutant played 1st match aged 72,1
 UK becomes first country to approve three-parent babies,0
 Japan&#39;s biggest ad agency raided over excessive overtime,1
 Postman delivers card addressed &#39;somewhere near the sea&#39;,0
 Apple&#39;s Christmas ad features Frankenstein&#39;s monster,1
 Technique &#39;listens&#39; to signals in bridges to detect damage,1
 ISIS chief al-Baghdadi &#39;no longer in Mosul&#39;: UK,1
 Pro-Russian Igor Dodon elected Moldovan President,1
 In Pictures: Bollywood celebrities at Star Screen Awards,0
" 8,100 defaulters owe over ₹76,000 crore to banks",1
 Man City draw 1-1 with Celtic in Champions League,0
 Ricky Ponting never won a Test match in India as captain,0
 Facebook&#39;s India revenue surges by 43% in 2015-16,1
 New &#39;super-earth&#39; discovered 33 light-years away,1
 Ashwin visits Navy ship after India&#39;s Vizag win over England,1
 Airbnb blocks professor after he finds evidence of racism,1
 Mark Zuckerberg responds to US election with daughter&#39;s pic,1
 Hillary Clinton gets clean chit by FBI in email case,1
 Djokovic crash out in Paris; Murray one win away from rank 1,1
 Akhilesh lays foundation stone of Noida-Gr Noida metro link,0
 BJP wins 109 of 126 seats in Gujarat’s civic polls,1
" Postpone Dear Zindagi, Kahaani 2, Dangal: Nihalani",1
 Spherical cloud appears in the sky over Japan,0
" India has 48,000 crorepatis, says Income Tax Department",1
 Take tangible action against terror: Tharoor to Modi,1
 Govt to hold chaupals about cashless economy for minorities,0
 Infosys invests ₹14.5 crore in Danish AI start-up,1
 SRK&#39;s Happy New Year is Bollywood&#39;s highest 1st day grosser,1
 Journalist refuses to receive award from PM Modi,1
 Pakistan ready for talks if India approaches: Envoy,1
 Chhattisgarh 1st state to pass motion supporting note ban,1
" Gurugram contractors, developers commit ₹475 cr in VAT",0
 Attacks increased in J&amp;K post note ban: Sena slams PM Modi,0
 We were tricked into returning to Turkey: Syrian refugees,1
 Sindhu reaches a tournament&#39;s semifinal 1st time since Rio,1
 Scientists find evidence of malaria&#39;s existence 2000 yrs ago,0
 Haryana allocates ₹12 crore for International Gita Mahotsav,1
 Dog yoga record broken in Japan,1
 SC judge recuses from hearing of Shahabuddin case,1
 How do astronauts train for space?,1
 Kohli becomes 1st Indian to score 3 double tons in one year,0
 Over 50 arrested for attacks on Hindus in Bangladesh,1
 Marin most expensive in PBL 2 at ₹61.5L; Sindhu at ₹39L,1
 Salman declares support for Hillary in US Prez elections,1
 Kohli must listen to the keeper before taking DRS: Ganguly,1
 Slovakian company sells gold comb for ₹6.5 lakh ,0
" Aadhaar not mandatory for availing subsidy, benefits: Govt",1
" Video: Security features of the new ₹2,000 note ",1
" Get ready for big surprise on my birthday, says Salman",0
 Amul to sell camel milk in next 3 months,1
 Brazil to freeze government spending for 20 years,0
 Don Bradman once scored 100 runs in 3 overs,1
 Satellite data confirms San Francisco tower is sinking,1
 UK man makes website to count apologies for delayed trains,0
 What if we could only see the Moon from one spot on Earth?,1
 World&#39;s oldest restaurant has been operational since 1725,1
 Starbucks CEO steps down to focus on higher-end shops,1
" Given over 17,000 interconnection points to Jio: Airtel",1
 No toll on National Highways for 3 more days,1
 Rare Pokémon card sold for over ₹37 lakh,1
 India should be secular about sports too: Abhinav Bindra,0
 Chinese tourists attracted by &#39;quiet homes&#39; in UK village,1
 NBA set to launch training academy in Delhi next year,1
 PM Modi condoles the demise of &#39;dear friend&#39; Cho Ramaswamy,0
 Amarinder Singh tenders resignation in canal row,1
 Don’t get lured to change black money into black again: Govt,1
 &#39;Jewish couples cannot live together if marriage docs burnt&#39;,1
 Harbhajan Singh to judge new season of &#39;Roadies&#39;,1
 Kohli equals record of most 150+ scores by captain in a year,0
 New Russia law criminalises inducement to doping,1
 Trump names ExxonMobil CEO Tillerson as Secretary of State,1
" &#39;When Aamir or Salman are on poster, films make ₹300 cr&#39;",1
" Trump denounces, then praises protestors",1
 Video: Why is glass transparent? ,1
 Govt killed more people than Pak did in Uri: Cong leader,1
 Restored Circus Maximus unveiled in Rome,1
 Independent directors of Tata’s Indian Hotels back Mistry,1
" Unable to withdraw money for exam fees, teen hangs self",1
 $3 mn &#39;Fantasy Bra&#39; showcased at Victoria&#39;s Secret Show,1
 Seven second-innings ducks for Chhattisgarh in Ranji match,1
 Pepperfry posts 2-fold rise in losses to ₹154 crore,1
 In pictures: Yuvraj-Hazel&#39;s wedding in Goa,1
 Beckham&#39;s tattoos animate to show violence children face,0
" Runners, musicians have better connected brains: Study",0
 Common skin bacteria could protect against diseases,1
 Padmavati is my biggest challenge as an actor: Ranveer,0
 Couple changes names to Santa and Merry Christmas Claus,1
 Briton bungee-jumps from 240 ft to dunk cookie into tea mug,1
 School boy writes to Santa to bring peace to Syria,0
 SIMI encounter: Katju for death penalty to those involved,1
 &#39;Social media predicted Trump win better than polls&#39;,1
 New trailer of &#39;Rogue One: A Star Wars Story&#39; out,1
 Government&#39;s demonetisation decision hasty: Mayawati,1
" Kamal, Gautami part after 13 yrs of live-in relationship",1
 How does the subconscious mind work?,1
" OPEC, non-OPEC nations sign 1st oil output cut deal in 15yrs",0
 In Pictures: Paris landmarks light up over climate agreement,1
" World&#39;s largest hotel has 7,351 rooms, 500k sq ft theme park",1
" New DNA test helps find family&#39;s ethnic, geographic history",1
 Couple adopts 5 siblings so they wouldn&#39;t be split,0
 TMC alleges ‘murder plot’ over Mamata&#39;s delayed flight,1
 &#39;Cycle track to be built along Vikaspuri-Wazirabad stretch&#39;,1
" In the long run, we are all dead: Manmohan on demonetisation",1
 French teen sentenced over ISIS-inspired Wi-Fi name,1
 Obama sings Christmas carols with Santa Claus,1
 \n      ,1
 YouTube releases annual &#39;Rewind&#39; video of 2016&#39;s top trends,0
" Longest innings in first-class cricket lasted 1,015 minutes",1
 Some Nexus 5X users being offered a full refund by LG,1
 Bhuvneshwar Kumar frustrated with frequent injuries,1
 Carlos Iacono wins World Championship of freestyle football,1
 Burundi Prez advisor escapes assassination attempt,1
 Freedom of press should be used in nation&#39;s interest: Naidu,1
 Turkish military hits 71 ISIS targets in Syria,1
 Coal India reports lowest quarterly profit since listing,0
 US finds India-made aircraft carrier non-operational: Report,1
" Video shows Anushka, Virat dancing together to Punjabi song",0
 Mumbai police to soon get bomb disposal robots,0
 Iran&#39;s capital shuts down schools over heavy pollution,1
" Venezuela scraps largest banknote, gives 10 days to exchange",0
 Govt orders News Time Assam to be taken off air for a day,1
" Amitabh Bachchan&#39;s &#39;Sarkar 3&#39; to release on March 17, 2017",1
" OnePlus 3T will be made in India, says country head",1
 Project in Africa makes water out of air,1
" Minor repeatedly gang raped, blackmailed with video clip",0
" 3,800-year old &#39;thinking&#39; statue discovered in Israel",1
 SC bans sale of firecrackers in Delhi NCR over pollution,1
 New power bank generates energy when rolled with wrists,1
 Yale students get naked during rugby match with Harvard,1
 FIR against Amar Singh for &#39;derogatory remarks&#39; against Modi,1
" E-governance transactions in India cross ₹1,000 cr in 2016",0
 Philippines Prez Duterte threatens to kill rights activists,1
" Spent childhood on platforms, want to transform railways: PM",1
 Alyssa Healy produces MS Dhoni-like run out in WBBL match,0
 No raids by Delhi’s VAT dept: Kejriwal to traders,1
 Delhi: Construction ban lifted after pollution level drops,1
 President slams Opposition for parliamentary disruptions,1
 Need to reinvent business for Indian youth: Bata Chairman,1
 Amazon drivers admit skipping toilet breaks for deliveries,1
 Obama should pardon 7.5L &#39;dreamer&#39; immigrants: Party members,1
 Bird festival being organised in Uttar Pradesh,0
 Day not far when govt will nationalise all banks: Owaisi,1
 Rahul Gandhi detained for &#39;disruption of duty&#39;,1
 Gaddafi gave former French Prez Sarkozy ₹364 cr: Report,1
